"","text"
"19828","@INOXSupport @INOXMovies @ShazamMovie Done, please don't call me unless very necessary."
"19829","Im happy Shazam got good reviews but the movie is doodoo"
"19830","@ChrisKTLA  I’m confused. Apparently there are two characters with the name Captain Marvel? Shazam is what Billy BATSON says to change into Captain Marvel. BTW I have a large size reprint of an original CM comic. Got it in the mid-70s. Shazam! <U+0001F642>"
"19831","@garflyf There’s a scene in Shazam that evoked an incredibly similar response from me and I’m wondering if that’s the sole reason I loved it"
"19832","went to watch shazam alone and,,,,,,,i got scared too but i just thought someone was actually crying into a mic <U+0001F643>"
"19833","@ZacharyLevi was DELIGHTFUL in @ShazamMovie and @Jgrazerofficial is the best young actor working right now. My son is now obsessed with #lightningfrommyhands and I can’t wait to see it again! Also, “Chuck” is about to take over my life as I catch up."
"19834","@MarchHareInJune @GianncarloI @ojichan72 @Rob_readscomics @CharlesOfShred @Snapple2Apple @RicoReadsComics @MrNoFollowers @CaptainBacon61 @marsanj47 @ComicsFred @marvel_mmo @grelan @jared_webb1 @MrNiceGuy18_58 @CanadaDaredevil @Nerdgrounds @NerdgroundsBRG @cosmicblackdude @MakeMineAmalgam The way I look at it, billy became the champion of Shazam, taking in his power, and the wizard died.  Therefore, in my mind, Billy became Shazam.  Just my thought"
"19835","@AmazonChique Look at it in comparison to their budgets.  $53M is more than half of #Shazam’s $100M budget.  But #Ghostbusters $46M opening is less than a third of its $144M budget. <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>"
"19836","Because we're a fallen world and don't deserve things of beauty."
"19837","@DrizzieDoodles Her first 'breakout' scene (with the metal hand things) honestly solidified that movie as amazing for me, I was immediately like ""OKAY I LOVE HER"" after that scene.

Then her sass levels throughout the movie? Fucking FIRE. I love her.

Shazam is also good btw!"
"19838","@Lowy007 @BatRaider3960 @HolyBatCast Shazam
BvS
JL
Wonder Woman 
Aquaman
Suicide Squad 
MOS
Purely by watchability, I’m aware of the differences in quality, but honestly I don’t hate any of these movies. Not a big difference between 1 and 7."
"19839","@SamParkerMetal They kind of need to do a sequel for Shazam fast though because the cast is going to grow up"
"19840","@ImperiousLex @alan_cerda2002 They said that the Shazam... metamorphosis(?) shows people at the height of their physical potential, not age related"
"19841","Stoned enough to attempt my first viewing of a really crappy bootleg of Shazam xD"
"19842","@SimplyNicco there's shazam, dumbo or us and i stupidly chose pet sematary :(("
"19843","That's good to hear"
"19844","@andrewj_gomez Shazam was great but Spiderverse is another level."
"19845","Shazam was actually really good, didn’t expect it to be<U+0001F602><U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F><U+26A1><U+FE0F>"
"19846","Regardless of my opinion on Shazam! as a film, it absolutely makes me very happy to see people love this movie. Zachary Levi and all the kids in the movie were wonderful. It’s a heartwarming film and that’s never a bad thing."
"19847","Regardless of my opinion on Shazam! as a film, it absolutely makes me very happy to see people love this movie. Zachary Levi and all the kids in the movie are wonderful. It’s a heartwarming film and that’s never a bad thing."
"19848","Nope girls I didnt accomplish all tasks cause time with boyfriend is gold . I dont wanna miss the gold . Quality time . We watched shazam today . Such a fun , light, entertaining movie . Love that"
"19849","Movies currently showing in Knoxville that I definitely recommend:
Shazam!
The Best of Enemies
Five Feet Apart
Apollo 11
Green Book
Opening this Friday:  Missing Link"
"19850","Yup, another allergy day.  No outdoors for me, I'll go see Shazam and work on never-ending chores."
"19851","@ScalaRadio @ZacharyLevi so great to hear the #shazam theme tune requested just now loving it, it reminds me of the great John Williams <U+0001F44D><U+0001F3AC><U+0001F9B8><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F600>"
"19852","Us 
Shazam
The lego movie 2
Alita: battle angel
Paris is us"
"19853","DC but thats also my opinion before seeing both Aquaman and Shazam so"
"19854","iron: @MattysName 

hammer: @zlqxk 

Spider: @CBullet_osu 

green: @macawcaw123 

Shazam: @MismagiusBD 

I just love attention idk who the revengers are"
"19855","#Shazam I was not expecting @RossButler to be there, but holy. mother. It was lit<U+0001F64C> I was only there for @Jgrazerofficial tbh, but it was fckin awesome. Everyone killed it. 10/10."
"19856","@flowerpower3234 @TheMovieChaser @PaulTracy85 @nerdschatting @ShazamMovie @ZacharyLevi @The_GWW @DCComics @Marvel Box office says Jar Jar Binks was a great action star,  too."
"19857","new lenses/specs and Shazam! #selflove"
"19858","It’s finally nice outside so I am taking my doctor’s advice &amp; going to see Shazam by myself"
"19859","@luimilanes for me, actually, parang may disconnect between the personalities of Billy and Billy-as Shazam."
"19860","Please watch #Shazam <U+0001F64F><U+0001F64F><U+0001F64F>
Feels like there is not much hype for this movie in the Philippines but maybe this tweet by @RossButler will help <U+0001F602><U+0001F602><U+0001F602> #Hadouken #CaptainMarvel"
"19861","Can't sleep. Pretty excited.
Going to see Shazam! in a few hours.
I loved Chuck, Zachary Levi was fantastic in it, never missed an episode and watched the series start to finish with my nephew I raised, just wish he was here to go with me..."
"19862","The @mondaymovieshow is back tonight from around 9:00 with reviews including Shazam, Pet semetary, Aquaman, The Possession of Hannah Grace and so much more"
"19863","none of my friends want to see shazam with me coz they on marvel side :(("
"19864","Shazam is the best kids action film since Goosebumps."
"19865","Three movies in one day:

<U+25B6><U+FE0F> Arrival (on NFX) — Communication &amp; Linguistics geeks, PLEASE WATCH THIS. The fact that it highlighted the importance of the aforementioned brought me to tears.

<U+25B6><U+FE0F> Pet Sematary — Want our Php 400 back.

<U+25B6><U+FE0F> Shazam! — BEST DC MOVIE EVER. Finally."
"19866","“Tina  bring me my podcast “this week we talk #PetSemataryMovie  #theheadhunter #shazam #thehauntingofsharrontate #thewind plus @Awkward_Podcast  will be with us .@HarrisonSmith85 @HeroesofNoise @_Horriblegamers @forensictoxguy @NextBestPicture @PCLeftovers"
"19867","My only gripe with #Shazam are the parents who brought their kids to a PG13 movie <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>"
"19868","@ShazamMovie I’ve just watched it and it was phenomenal. Everything about it was just right. Thank you for a wonderful movie <U+0001F607>"
"19869","Guess who’s going to see Shazam just to hear legend play <U+0001F617><U+270C><U+FE0F>"
"19870","Have you considered the BUDGET of the movies. <U+0001F60A>"
"19871","Is it weird to think Shazam actor looks like @KugoTheMighty ?"
"19872","Im trying to figure out how Shazam can actually be a good movie"
"19873","They are both great. To be fair, I haven’t seen @ZacharyLevi  in Shazam yet, but if @GailSimone says it’s good, then I’m sure it is."
"19874","We need to find out what major world events are set for April. The expected distractions seem too coincidental #GoT #AvengersEndgame #Shazam #conspiracytheory <U+0001F60E><U+0001F60E><U+0001F60E>"
"19875","@sk1nnysp1ce I loved Shazam but you don’t even need a spell for that to happen....<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>"
"19876","One of the least talked about aspects of the “best timeline” (since, y’know, it ain’t ours) is that @the_moviebob would get all of his fantasy booking movie pitches made.

All of them."
"19877","Don't do a ""SUPERMAN V SHAZAM"" movie, though - nobody wants that. But like... if you eventually do the obligatory ""Superman is evil for some reason"" movie (Eclipso? Starro?) having a previously-unannounced Shazam show up as the ""check"" would be a MOMENT."
"19878","@DailyCaller Being a compulsive liar and a fraud. Shazam!"
"19879","Congratulations <U+26A1>"
"19880","@EntertainerToys Planning on stocking any Shazam! movie figures? Or do I have to give Amazon more money? :("
"19881","@D_MacPherson @hpcomics_  we went to see Shazam too. It was so awesome <U+0001F603>"
"19882","Unexpectedly fun day with @NicaaRamirez &amp; @/nadinearamirez.

1) Ended up watching Stephen King’s #PetSematary #SometimeDeadisBetter instead of #Shazam 

2) Unexpectedly bought:
a. Adidas Consortium Superstars
b. Adidas Superstar 80s Scale
c. Nike Roshe Serena Williams ‘Greatness’"
"19883","Unexpectedly fun day with @NicaaRamirez &amp; @/nadinearamirez.

1) Ended up watching Stephen King’s #PetSematary instead of #Shazam 

2) Unexpectedly bought:
a. Adidas Consortium Superstars
b. Adidas Superstar 80s Scale
c. Nike Roshe Serena Williams ‘Greatness’
(none are mine)"
"19884","Do yourself a favor, and read this great #SHAZAM thread"
"19885","Ross Butler being in Shazam is errrthiiing oh my god"
"19886","Me: Do you want to go see #SHAZAM with me?

My girlfriend: Is that that movie where they're trying to guess the name of songs? 

CC: @ShazamMovie @Shazam"
"19887","@KathyLucasfilm @Jamesgr1968 Shazam costs around $100m, cheapest dc film and opened around 150m worldwide. Very lighthearted comic film."
"19888","J-Jovial
O-Obedient
V-Veracious
A-Awesome
N-Natural
A-Adorable
R-Radiant
M-Modest
A-Altrustic
N-Nice
D-Dotting
@JovanArmand Hope you'll appreciate it Jovan. @ShazamMovie was just too awesome. One question what's your favourite thing about @ZacharyLevi"
"19889","@LizOfficer Did not watch Shazam yet but I am a huge fan of the Cloudy with a Chance of Meatballs. The first one is better IMO but the second one is also OK. My daughters are currently addicted to the new Mary Poppins movie <U+0001F60A> OK, me too..."
"19890","@watertowermusic @DCComics @ShazamMovie @benwallfisch What is up with the lame way of avoiding calling him by his name “Captain Marvel?”"
"19891","Watching Shazam and Pet Sematary tonight (HYPE for the second one). Might even get to play the Resident Evil 2 remake at last. So much catching up to do."
"19892","Expectation is higher for DC after watching Aquaman. Hopefully it will be good — watching Shazam! Movie"
"19893","@watertowermusic @ShazamMovie @benwallfisch Please visite me america your city"
"19894","You know how there are some people who when they smile it is physically impossible to not smile too? I think @ZacharyLevi is one of those people. His smile forces the happy. Enjoyed smiling a lot while watching #shazam."
"19895","Literally this <U+0001F64C>"
"19896","Saw Shazam last night. Undoubtedly one of my favorite superhero movies to date. Great job, @ZacharyLevi @AsherAngel and the crew. <U+0001F44C><U+0001F49C><U+0001F49C><U+0001F49C>"
"19897","I need this"
"19898","And since there's no way it's going to be Black Adam, It's going to be Captain Still Oughta Be Called Marvel against a talking caterpillar"
"19899","@cinedidsbury why is their no normal showing off Shazam? As a unlimited card holder I have to pay extra to go and see a showing today :-("
"19900","@kaytanaa Man of Steel
BvS
Wonder Woman
Justice League
Suicide Squad

I've yet to see Aquaman and Shazam, but I am sure they will be on the upper side of the list"
"19901","@ComicsinMotionP @ChrisPhelps78 @GeekVibesNation @wehaveahulkpod @Jasper_Reviews @_DCWorld @movie_drone @SuperheroPOLL @WarnerBrosUK @BatDan96 Though Shazam is a rip off of superman now I’ve got to see it and I should stop misjudging it"
"19902","shazam was an awesome superhero movie... it made me laugh... cry a little and left me with a joyous heart instead of EMOTIONAL DAMAGES"
"19903","@SmdImMichael @Nadeshot Wonder woman would like to have a word with you. Also the reviews for Aquaman and Shazam say otherwise."
"19904","@McNastyPrime Shazam! Will have to try with another earphones. I can listen but it’s quite soft, to me."
"19905","This David Edelstein buffoon doesn't even know how to spell below (unless he thinks Strong is roaring in the movie)"
"19906","I want to appreciate the whole opening scene of Shazam movie, cool opening.

some great line too in there :

""You're a miserable whiny little shit!"""
"19907","I really enjoyed Shazam that's the tweet. Seriously I thought everything they did worked well. it was the first DC film they've had in a long while that felt warm-hearted fun with a positive message inside of it. Zachary Levi is perfect in the role."
"19908","That being said in no way does it make sense to say that Captain Marvel isn't as great as Shazam two different movies one about a boy embracing responsibility, realizing he has a family, growing up and dealing with a superpower"
"19909","For all the hype around Shazam it was honestly a very boring movie. I have no idea why people are liking it so much."
"19910","@PaulAndrews2043 Reckon a fair % of Warringah folks might not really engage with this sophisticated, research based messaging and just think Cool, Zali has got a superhero mascot, I might vote for her. Taking the kids to see Shazam in the school hols"
"19911","I'm looking forward to the argument in 20 years that Shazam isn't a Christmas movie ""because it was released in April."""
"19912","@BurnN8or101 I find it hilarious how these culture war dopes prop up SHAZAM as their avenging film when Zach told them off and there's literally a scene where he tells a male mugger being handled by an armed woman to get woke."
"19913","i need to protect the shazam kids NOW"
"19914","Shazam film is too much of a kiddie meal that it is incredibly lackluster when taken into account that Shazam/Captain Marvel is a hero that bouts on par with Superman in the comics."
"19915","@Aussiesloth Getting positive feedback :)"
"19916","holy ballsacs

watching #Shazam is like the relief I felt watching Wonder Woman and Aquaman combined, PLUS I actually had fun.

can't believe I'm saying this, but good job WB/DC

don't give Snyder any more work kay"
"19917","this thread is worthy to read"
"19918","@vestigyal Havent used that app since snapchat integrated shazam into their app"
"19919","Think I'm gonna have to see this movie."
"19920","There is a dialogue in the movie #Shazam where ""I don't know how to pee in this thing"" and through out the movie the dialogue was even for the people watching the movie. There was not a moment where I could go out of the hall. Thanks @ZacharyLevi  for a pee blocking awesome movie"
"19921","There is a dialogue in the movie #Shazam ""I don't know how to pee in this thing"" and through out the movie the dialogue was even for the people watching the movie. There was not a moment where I could go out of the hall. Thanks @ZacharyLevi  for a pee blocking awesome movie"
"19922","@watertowermusic @ShazamMovie @benwallfisch I heard it was ....aight ! Comparable to a less better @Guardians"
"19923","WHY am i seeing mcu stans SLANDERING shazam ... just admit that dc can make good movies too lmao shut up"
"19924","Even #Batman dreamed of #Shazam… @ponysmasher @ZacharyLevi"
"19925","Did you see #Shazam and want to continue the story? Pick up New 52 Shazam! It mirrors much of the movie plotline! #thetwistedcape"
"19926","@MovieBuff100 Also Shazam: "" Dude I don't even know how to pee in this thing"""
"19927","people be hyped about everyone getting Shazam's powers ohhh boiii cant wait til you get to flashpoint and see Aquaman impale every kid in Billy's foster family."
"19928","@watertowermusic @ShazamMovie @benwallfisch Yes I like your movies later than I thought and your name is Captain Marvel Relagh"
"19929","seeing shazam at a posh theater"
"19930","My expectations for Shazam were incredibly low but I honestly really enjoyed it"
"19931","@BurnN8or101 I wouldn’t be surprised if the incels who bitched for months on end about How Captain Marvel would fail have given Shazam a generous rating just to later have the opportunity to go
“SEE THE FANS PREFER SHAZAM!”
But now they have to be willing to side with the critics <U+0001F602>"
"19932","this guy couldn't stop texting during shazam man you pay 25 reais to watch the movie and you can only stay on your phone??? then some people behind me started complained, and still he was on his phone for like 2 minutes"
"19933","I love Shazam SO much I need to watch it again"
"19934","Shazam’s summary (no spoilers): Home alone+Power rangers+a couple punches and flying sequences man of steel style"
"19935","@Angel_Central #SHAZAM Speed and strength"
"19936","@watertowermusic @ShazamMovie @benwallfisch My son, my husband and I loved the movie!! Great job.<U+0001F603><U+0001F44D>"
"19937","SHAZAM was good. There’s a scene that.... 

......is not in the trailer.....but comic readers are looking forward to.

we are happy. <U+263A><U+FE0F>"
"19938","With such an awesome movie @ZacharyLevi obviously we would promote it!"
"19939","[<U+0001F4CC>Reminder]

For YouTube streaming use various links to stream. (refer <U+0001F5BC><U+FE0F> 1)

Make a playlist for Spotify with title track more than once. Don't lower the volume or mute (refer <U+0001F5BC><U+FE0F> 2)

Buy Title song alone and then complete the album. (<U+0001F5BC><U+FE0F> 3)

Clear Shazam data manually (<U+0001F5BC><U+FE0F> 4)"
"19940","Some scenes in #Shazam had this lighting effect and it made me really happy"
"19941","Oh my brain.... it’s too early for the idiocy. Go see Shazam people"
"19942","The Power of iron stomach- the man can eat anything!"
"19943","Rune King Thor"
"19944","After watching Shazam!, I realized it's amazing that many supervillains have advanced degrees [i.e. Dr. Doom, Dr. Octopus, Dr. Sivana]. Graduate Schools should have a better way in screening those people out. #comicbookmusings"
"19945","#Shazam is well worth a watch and just to let you know, DC have gone all Marvel with the credits <U+0001F44D><U+0001F3FB>"
"19946","Today I saw Shazam! It was good fun.

There was a lot of fun to be had and yet the fun came organically from believable characters. 8/10."
"19947","There really aren’t any spoilers to discuss in Shazam. That said the movie is a 7.5-8 out of 10. Not better than Aquaman or Wonder Woman but still good."
"19948","Yes please!!!"
"19949","The last one literally happened on twitter here, tho"
"19950","@JeffLassiter @FreddyInSpace i haven’t even seen Shazam but you’re probably right"
"19951","@screenjunkies @MurrellDan @Lons @sjnews @getFANDOM @ShazamMovie Box office =\= quality. I feel the box office argument is really  misused. Transformers also made a lot of money, but no one is praising them as the best thing ever; BladeRunner 2049 was praised, quality movie, but made little money.. What's your point??"
"19952","Watched Shazam and darn its an amazing movie."
"19953","Shazam! was really really fun! I cried! But like a quarter of the audience (mostly young kids and parents) had to leave because of it being scary. It’s not quiiiiite the “family friendly superhero movie” it’s being billed as. It’s got some genuine horror."
"19954","Getting ready to return home, but before we do so; we are going to eat our breakfast first and then watch Shazam."
"19955","Picks for the week!  @ShazamMovie and @petsematarymov both outstanding and well worth a watch! Spoilt for choice with @JordanPeele ‘us’ still on my list to see and @HellboyMovie dropping this week. 
Ohhh and a little thing called @GameOfThrones is imminent! #WinterIsHere <U+0001F440><U+0001F440><U+0001F440>"
"19956","@VibeGodDeezy @WavyNick @cooney_philip @CadiMo_ @Papa_DCMG @PMcFarland85 @Videlsports @dj_g1_ @YoungestChi @WhoisKingAir @THEREALCOLDCASH GOD Bless all <U+0001F64F> A very Good Morning to you all <U+0001F64F> Thank you so much for the mention <U+0001F64F> I hope all of you are going to enjoy the movies Shazam, Hell Boy And Avengers : END GAME <U+0001F37F> <U+0001F37F><U+0001F37F> RESPECT SALUTE #VIBEGODRULEZ"
"19957","Here's my review of #Shazam, read on"
"19958","Just been to see #Shazam. It was brilliant, and there are some real laugh out loud moments."
"19959","@Jeans_Stream @SteveChimpanzee Godzilla has a Soda, Shazam asks for a sip, drinks the whole lot, Godzilla loses his shit. Captain Marvel is still a thot."
"19960","Problem with #shazam is that Billy Badson plays a kid who probably tried a beer or two in his life but Shazam completly ignores it in Zack form."
"19961","@ChaseStein_ Oh, Dumbo is Top 1 in my country and Shazam is not even in the Top 10..."
"19962","@HappyHarryToons New 52 Shazam is the best shazam design."
"19963","Since this is the new trend:
After seeing #Shazam this is my ranking of the #DCEU movies:
1-All of them, I love all of them! Now let me have some more please! @wbpictures"
"19964","Holy crap. They're actually gunning for the child actors of DC now."
"19965","Hey, how about something positive for the day?  Go see @ShazamMovie now.  It's one of the better films out there and should warm even the darkest of souls up."
"19966","wanna watch shazam because of asher angel :("
"19967","omg ppl are now complaining that jack dylan grazer playing a disabled character in shazam is bad bc he’s not disabled irl. oh my god. it’s called acting dude what the fuck"
"19968","Potentially yes, but there’s still a long way to go for cinema superhero films to bring their LGBT representation up to the same levels as DCTV. If you can miss it through one off hand vague comment then it’s not major representation. It’s just throwing a nugget for those looking"
"19969","i mentally added victors dad"
"19970","@TheQuartering @heelvsbabyface You should compare Shazam to Captain Marvel."
"19971","@ZacharyLevi just watched Shazam. OMG!!! Best decision I have ever made. Loved the movie and loved you. I’m a huge fan of you and your amazing work. So happy and proud of you. You deserve the best. There’s always a light at the end of the tunnel. God bless &amp; good luck. <U+0001F618><U+2764><U+FE0F>"
"19972","Suddenly unpopular opinion. 

Shazam is a bad movie."
"19973","1) Shazam!
2) Alita: Battle Angel
3) Fighting With My Family 
4) Happy Death Day 2U
5) The Dirt

(Note: ranked by favourites, not by grade.)"
"19974","I wish I knew if I won this Shazam contest or not<U+0001F97A> @jakemiller @Shazam"
"19975","My family and I did our part...TWICE to push @ShazamMovie to the number 1 spot! Yes it is that AWESOME! Outstanding job by the entire cast and crew! A WIN for for DCU and Superhero fans! We can’t wait to meet @ZacharyLevi at @MegaConOrlando next month! <U+0001F929>"
"19976","going to see Shazam today with some friends. gonna be a good day. can i get a hell yeah"
"19977","Hey @adamcarolla and @BaldBryan, it’s funny you confused the Captain Marvel and Shazam movies, up until just a few years ago, the comic book character Shazam was named Captain Marvel. There were two of them. @AdamCarollaShow"
"19978","@Jamesy_IA_K @GraceRandolph You say that when Wonder Women and Shazam are a thing, you also say that when it looks like we’re getting quality DC in the future. You do realize the guy who made those films trash is gone now right"
"19979","@Shreyas_shrepho True, but I hear they did something good with Shazam. Dekhi?"
"19980","Probably my new fav superhero #Shazam #CaptainSparkleFingers <U+26A1><U+26A1><U+26A1>"
"19981","Went to watch Shazam with my family and the movie was Awesome!!! I wanna watch it again!!! <U+0001F60D><U+0001F60D><U+0001F60D>"
"19982","Fun Fact: #Shazam adds the BEST lyrics to Eye of the Tiger. Four beautiful words that I’ll forever sing along to with that song."
"19983","Captain Marvel beating Captain Marvel. <U+26A1>"
"19984","As much as I am drooling over @erwanheussaff Pavlova video, I am DYING to know what the title of the BG song is and who sang it. Shazam and SoundHound could not figure it out. <U+0001F611>"
"19985","@Shaadennn That scene at the end of the movie where it was in the cafeteria and Shazam says I called a friend. I literally jumped out of my seat screaming"
"19986","@ZacharyLevi I’m going to see shazam with my family today, i am sooo hyped."
"19987","@just_domii @ShazamMovie @zoecarpenter6 I’ll give you a full write up! And by write up I mean the use of GIF’s and a couple words"
"19988","@psilovefood They have done amazing for wonder women, Aquaman and Shazam... They should go on single thread rather than creating different thread each time"
"19989","@RyanActorTaylor @ShazamMovie @TheDCUniverse I'm hearing accolades on this from those in the know."
"19990","I've always been a Marvel girl but after looking at #Shazam and #JokerMovie trailers, I might change sides. Especially after seeing the most recent Marvel Endgame Trailer. I cringed so hard at CM that I literally had to go vomit"
"19991","@Jin_Butterfly @BTS_twt I live in the us so I’m going to focus on YT red and Spotify. 
I know Spotify premium counts more towards charts and I have 2 premium accs I can stream with. I don’t use Apple Music often but I’ll buy the tracks/album on there &amp; google play. And I’ll Shazam if I can!!<U+0001F499> @BTS_twt"
"19992","Guardians of the Galaxy Vol. 2
Shazam!
Iron Man 3"
"19993","@comicsjean that’s the one in shazam. that’s wasn’t even a big deal except in that SAME video someone said the f slur and they all laughed..."
"19994","@HenryGayden thank you so much for the incredible movie, #shazam is a masterpiece <U+0001F495>"
"19995","the thunder and lightning is so strong wtf billy stop yelling shazam"
"19996","Loved this movie"
"19997","Sure it's hard to imagine how anyone would react in that instance but Billy was a far more mature and smart character than Shazam ever acts. Also considering ""The Wisdom of Solomon"" is one of Shazams powers he really is a dumbass."
"19998","Watched Shazam yesterday. I enjoyed it. Nice to see that DC remembered they can still do peril without having to be so damn serious. Saying that, Mark Strongs Villain carried alot of the 'weight' of the film."
"19999","Two gripes. Billy and Shazam didn't really act like each out. Billy was a rough loner, an outcast. Shazam was a hyper active jokey guy. I didn't believe that Shazam was just Billy, but grown up."
"20000","WB proved me wrong... Shazam was really good.

I liked the massive downplaying of the Greek themes, just for the benefit of Wonder Woman.

Making him more typically magic based with the sins was smart."
"20001","to be invisible!"
"20002","god i love shazam so much......... im rly on my ""loving kid superheroes"" bullshit tonight"
"20003","It's fine not to like a movie, but at the very least know the basics like the name of the titular character. Pretty sure Billy doesn't turn into Zachary Levi.

""For reasons too idiotic to explain here, the kid can transform himself into Zachary Levi simply by saying, 'Shazam!'"""
"20004","Ok, going to ikea tomorrow and seeing shazam on Thursday. Sorted."
"20005","Shazam was such a feel-good movie hahahaha pero bat ganon I had a sudden realization that I'm so old and no longer a wild happy-go-lucky teen anymore hahahahaha too early for a quarter life crisis"
"20006","Dark, brooding and thoughtful works too. But I agree. There should be a balance. There could be an argument made that what’s made the MCU so successful of late is their lighthearted almost comedic attitude toward everything beneath the seemingly hopeless/tragic situations"
"20007","@TheCaptain66453 @Future_Bat 1- Man of steel 
2-shazam
3- Wonder woman y aquaman
4- BvS
5- justice league
6 suicide squad"
"20008","@ZacharyLevi you won't read this but Shazam was funny, well paced and delightful. Can't wait for a sequel."
"20009","Hey @ZacharyLevi I saw #Shazam last night! I thought it was SO good! You are one of my favorite superheros <U+0001F604><U+2764><U+FE0F>"
"20010","shazam actually one of my favorite superhero films now.... so lighthearted and fun i’m crying aND THE LORE THEY GOT THE LORE SO WELL"
"20011","Shazam! is movie of the year so far"
"20012","DC has a true hit on its hands. We talked about @ZacharyLevi, the great humor throughout and ask ourselves where we would like to see the #DCEU to go. Check it out. 

#PodernFamily #FilmTwitter #Shazam @ShazamMovie @DCComics @TheDCUniverse"
"20013","Definitely needed this tutorial on Shazam! @BTS_twt #Map_Of_The_Soul_Persona"
"20014","There’s a difference between a blockbuster and an epic movie. Blockbusters can be bigger or smaller, but an epic is larger and has a different feel. For instance: Shazam! is a smaller blockbuster, Avengers movies are big blockbusters and King of the Monsters looks like an epic."
"20015","@RicardoESegarra I thought SHAZAM was good. Just like I thought Captain Marvel was good...and diversity had nothing to do with that. Now that someone brings it up it was solid and diverse. Everytime people look at movies through that lens it turns something enjoyable into a me vs them controversy"
"20016","@wrytersview I liked it.
I saw it twice once with my Brother and Nephew and the other with a friend.
Gonna go watching Shazam tonight<U+0001F44D>"
"20017","Update: I'm seeing Shazam. They have a student deal on weekdays so there's a 100% chance I'll be back next week to see CARRROLLLLL"
"20018","@warpingfist64 @SamuelLott10 @Davidla95Dh @n_spidey I never really had any interest in Shazam he was kinda boring to me so I did not watch the movie"
"20019","Not holding off any longer seeing Shazam tonight"
"20020","@UberKryptonian Wait in the comics is it true that Billy as Shazam is the form of his biological father?"
"20021","If you thought the horror stuff in Shazam was intense then just wait until they drop a Spectre movie."
"20022","@Blockbustedpod That’s funny considering YMS have Shazam a pretty favorable review"
"20023","Successfully finished recording new songs! <U+0001F4AA> nowww as a reward going to the cinema to watch Shazam <U+0001F601>"
"20024","Laughed so much watching @ShazamMovie it was full of fights, great family moments and just a lot of fun. <U+0001F913>

@ZacharyLevi is amazing as #SHAZAM and I can’t wait to see him again in a sequel. <U+26A1><U+FE0F>"
"20025","@UNIONBANK_NG 1. God calling
2. King boys 
3. Tears of the sun
4. Shazam
5. Lion's Heart
6. Boss baby
7. Fast &amp; Furious 5
8. Home Alone
9. Half of a yellow sun
10. Mr Bones

#FatestFingers
#Movies
#TuesdayTrivia
#GuessingGame
#UnionBank
#YourSimplerSmarterBank"
"20026","Was supposed to watch shazam and dumbo but i left my glasses at home and i’m blind af huhu"
"20027","Hoping to make time to see this? Anyone remember the tv show from the 70's? I caught the re-runs of it about 20 years ago. So cheesy and creepy it was great!"
"20028","Billy Batson's Mom is the worst movie villain of 2019 so far. 

#Shazam ain't messing around with that childhood trauma."
"20029","Got a green frog plushie from the toy crane earlier. He's surprised that I actually got something HAHAHA though to be fair, I gave it to him since he bought tickets from Shazam! and he came with me to get OR from that scary place <U+0001F602>"
"20030","It didn't end. Billy's foster parents and family were amazing."
"20031","I think I might take off HTTYD and replace with Unicorn Store"
"20032","@_bererios pet cemetery and shazam they were both great"
"20033","1) The Empire Strikes Back
2) Guardians of the Galaxy
3) Bumblebee
4) Shazam!
5) Friday the 13th Part 4
6) John Wick
7) Spider-Man 2"
"20034","#Shazam is the only DC movie I'm willing to watch, Batman or Superman is just too serious and also dark. Seriously they're hard to watch cause they're hard to tell what's going on.

Let's go #Shazam! 
Also, can't wait for Avengers: Endgame!!"
"20035","@MamaMoose_Be have you read the parental guidance? The board-room scene was surprisingly graphic, although I don't think I remember any blood. #DontHaveNightmares #Shazam"
"20036","I need a friend to go watch @ShazamMovie with me"
"20037","I really enjoyed Shazam, and to be honest the diversity and amazing story line was the best"
"20038","Anyone that dislikes or hates on Shazam has poor taste and is actually an idiot..."
"20039","Taking a 9 year old and a 3 year old to the cinema was the worst decision of my life....but Shazam was amazing!!!!"
"20040","The more I think about Shazam the more I want to see it again. I think it might end up being a cult adventure film like the Goonies or Raiders, one that kids that see it now hold on to it for years."
"20041","I Shazam when Brandon plays his music and I’m not ashamed."
"20042","@MikeKalinowski hey Mike, as it’s Shazam’s time to shine, I thought I’d ask if you were familiar with a couple of British superheroes that are influenced by Shazam. Aimed at younger kids, Super Ted and Banana Man have very obvious traits that come from him."
"20043","I learned 2 things seeing #Shazam

1) More movies should happen in Philadelphia.

2) My bladder will not be strong enough to watch a 3 hour long Avengers movie without an adult diaper."
"20044","I really don’t want to read the comments just cause I know there’s probably some sass down there but this actually makes sense. He’s been hard at work with barely any time to breathe it makes sense schedules couldn’t line up"
"20045","Thank u @ZacharyLevi @AsherAngel for the amazing SHAZAM movie <U+2764><U+FE0F><U+2764><U+FE0F><U+0001F44F><U+0001F44F> #Number1 #TheBest"
"20046","when the shazam siblings' foster mom teared up when billy called their place home i, too, cried"
"20047","Note to self: draw Flynn Rider in the Shazam costume."
