"","text"
"248","I cant wait to watch #AvengersEndgame and #LaLlorona next week!! I know avengers won't disappoint me but horrow movies can be disappointing sometimes :// i hope it is scary just like in the trailer <U+0001F64F>"
"249","A @lalloronamovie commentary by @kaleysgreen:

“Honestly, this makes me exhausted physically.”

“I lied. I don’t like these kids. Just take them.”

“I hope that freaking doll is worth it.”

“The anxiety from this makes my knees hurt.” 

*screams*

#LaLlorona"
"250","After years of being told the story of #LaLlorona, I am no longer scared because that movie was funny <U+0001F602> I had a bunch of Latinos in the theaters making jokes of her left and right. Save your money and see #endgame next week instead!"
"251","Great movie <U+0001F3A5> <U+0001F37F>"
"252","Brah! I’ve never seen so many hispanics in one theater before... #LaLlorona"
"253","Somebody butchers it so badly that #lallorona herself manifests out of sheer rage."
"254","today gonna watch @lalloronamovie hope to scary my mind of myself <U+0001F62C><U+0001F62C> and after that the new @HellboyMovie @DavidKHarbour @MillaJovovich #Hellboy #LaLlorona"
"255","definitely not sleeping tonight after watching #LaLlorona <U+0001F622>"
"256","I bet going to watcc #LaLlorona is gonna be wack. No hispanic culture probably used just what they think would be scary as their spin off the actual scary grandmother tales"
"257","La llorona was one of the intense movies I’ve ever watched yet! #LaLlorona"
"258","Wasn’t too bad... for being made into a movie. Gave it a solid 7"
"259","Could’ve spent my night watching this but nooooooo"
"260","The next time I hear someone say La Llorona incorrectly is getting SLAPPED, thank you"
"261","Yes. Positive review right here, I enjoyed the hell out of it <U+0001F64B><U+200D><U+2642><U+FE0F> ...and I’ve been waiting for YEARS to use that stupid emoji, if not now, WHEN?"
"262","@ODEONCinemas Will you be showing this?"
"263","Shame that I will miss this tonight but looking forward to watch this when it’s out on general release !"
"264","For those going to see #LaLlorona today the Conjuring Universe tie-in is slight. Movie wasn’t always intended to be a part of The Conjuring U but here we are."
"265","#LaLlorona was a good movie but the jump scares sucked . Kinda predictable everytime. <U+0001F605>"
"266","Off to the unlimited screening of #LaLlorona at @cineworld tonight<U+0001F631>"
"267","No thanks I have a dislike for anything hollywood produces <U+0001F60E>"
"268","who wants to see this with me ???"
"269","We should have just seen the The Curse Of LaLlorona"
"270","just saw that #lallorona movie lmao it was so bad i can't believe the person next to me had the audacity and said it was better than hereditary i'm??!!! it was literally a bunch of cheap jump scares with zero plot the conjuring universe is collapsing"
"271","Trying to squeeze a film in before I go out this afternoon so I don’t have to continue with life knowing the last film I saw was The Curse of #LaLlorona"
"272","If #LaLlorona ever shows up at my house I’m calling @_chelsyandrea"
"273","The most gorgeous song you will ever hear... #LaLlorona #KidCongoPowers #PinkMonkeyBirds"
"274","Comparing the this movie to the actual legend of #LaLlorona is like comparing Taco Bell food to real Mexican food. Don’t @ me <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"275","I screamed about 4 times in Danny’s war during #LaLlorona &amp; now I’m alone in my room and can’t fall asleep <U+0001F62D>"
"276","NO NO NO NO NO. All the no’s to this one!! Not my kind of film!! The trailer would be too scary for me!! The gif has given me the willies!!"
"277","Don’t waste your time seeing #LaLlorona they white washed the shit out of it and somehow made the Mexican characters have small rolls??? Main characters should not have been whipeopl"
"278","Shit, my parents scared me more talking about La Llorona then the movie did. #LaLlorona"
"279","I loved it"
"280","International debuts for The Curse of La Llorona included:

Mexico - $5.3M
Colombia - $2.4M
France - $2.1M
Spain - $1.7M
Indonesia - $1.6M
South Korea - $1.3M
India - $1.1M
Russia - $1.1M

#LaLlorona  #TheCurseOfLaLlorona  #BoxOffice"
"281","The Curse of La Llorona debuted with an estimated $26.51M this weekend.

#LaLlorona  #TheCurseOfLaLlorona  #BoxOffice  @wbpictures  @newlinecinema  @lalloronamovie"
"282","Estimated Weekend Box Office Top 7 for Apr. 19 - Apr. 21, 2019

1. The Curse of #LaLlorona - $26.51M
2. #Shazam - $17.34M
3. #BreakthroughMovie - $11.10M
4. #CaptainMarvel - $9.10M
5. #LittleMovie - $8.45M
6. #Dumbo - $6.80M
7. #PetSematary - $4.85M

#BoxOffice"
"283","The Curse of La Llorona debuted with an estimated $30.0M internationally this weekend.  Global total stands at $56.5M.

#LaLlorona  #TheCurseOfLaLlorona  #BoxOffice  @wbpictures  @lalloronamovie"
"284","Save your money and read a good book."
"285","I.... want to see this"
"286","I want to go see this tonight"
"287","Bro the previews freak me the fuck out because I believe in this shit"
"288","Wasn’t a fan of #lallorona. They could have at least made it more similar to its Hispanic roots. The priest had the biggest accent when he was talking in Spanish. It was what I expected very Americanized."
"289","Fuckin Mid ! My expectations were to high for this"
"290","@spookperson Keep the outfit and drag someone’s child into the laundry with you, just #LaLlorona things <U+0001F643>"
"291","Is this a good movie? I'm trying to see it"
"292","When will @wbpictures &amp; @newlinecinema put out an #ITChapter2 trailer? Would’ve thought that #LaLlorona would’ve been fine... surely not #DetectivePikachu?! And #AnnabelleComesHome would be too late...
@itmovieofficial <U+0001F921> <U+0001F388>"
"293","When will @wbpictures @newlinecinema put out an #ITChapter2 trailer? Would’ve thought that #LaLlorona would’ve been fine... surely not #DetectivePikachu...?!"
"294","The public do like their R Rated jump scare horror"
"295","I will not drown you today."
"296","I’m trying to go see this"
"297","There’s no way people liked this movie. Esp if you know about the Mexican folklore #LaLlorona"
"298","@BoxOffice Yeah same here but I think the nun was worse . At least #LaLlorona was complete story. One of the issue I had was it did not deal depth and in legend of #CurseofLaLlorona maybe they need to do research or have a Hispanic view to co write"
"299","I really liked #LaLlorona I love folklore especially Mexican folklore.  I remember my great grandma telling me and my brother about La Llorona.
Very well done film!!"
"300","#LaLlorona was pretty good (nowhere near the actual #Conjuring movies) but way better than the first Annabelle and The Nun, so glad to see it did well.   Plus it’s crazy that this is the very first movie that Linda Cardellini is in a headlining role!"
"301","#LaLorona was pretty good (nowhere near the actual #Conjuring movies) but way better than the first Annabelle and The Nun, so glad to see it did well.   Plus it’s crazy that this is the very first movie that Linda Cardellini is in a headlining role!"
"302","#LaLlorana was pretty good (nowhere near the actual #Conjuring movies) but way better than the first Annabelle and The Nun, so glad to see it did well.   Plus it’s crazy that this is the very first movie that Linda Cardellini is in a headlining role!"
"303","@aerokid00 guess what we’re seeing <U+0001F60F><U+0001F60F>"
"304","Why they do this like this not a common fear every has while cleaning they face<U+0001F602><U+0001F602>"
"305","who wants to goooo"
"306","@wcruz73 @wpunj_edu @officialsmits Just casting a Latinx legend without many Latinx, Main character not Latinx, just disappointing...I wish Hollywood would stop whitewashing our stories. #LaLlorona"
"307","Literally nobody I know has spelled ""La Llorona"" correctly so far. It isn't that difficult?? #LaLlorona @lalloronamovie"
"308","The conjuring couple SMFH. Ruined this movie but luckily they didn’t #Lallorona . The acting sucked overall . I hope a Spanish Director/Producer makes another version of this. But honestly there’s not much to La Lloronas story <U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>"
"309","I think it’s nice that all Hispanic parents want To go see it since they can relate to the story . I thought it was Good , I went in there with low expectations that’s why. If you go in there thinking it’s gonna be amazing then you set your self up for disappointment  #lallorona"
"310","With my kids about to watch #LaLlorona Happy Easter to everyone."
"311","Who trying to go ?<U+0001F643><U+0001F643>"
"312","<U+0001F44D><U+0001F3FD><U+0001F44D><U+0001F3FD>
Crazy movie!
Cazy how it ties in
with the #TheConjuring 
and #Annabelle 
movies aswell.
#LaLlorona"
"313","<U+0001F44D><U+0001F3FD><U+0001F44D><U+0001F3FD>
Crazy movie!
Crazy how it ties in
with the #TheConjuring 
and #Annabelle  
movies aswell.
#LaLlorona"
"314","Ok #LaLlorona was entertaining but could be stronger. But why did it have so many parallels to the Ring? Like the handprint burns? The fire tree? Am I the only one who noticed this?"
"315","@cineworld Enjoyed it, There were some part which made me jump a bit. But a good horror movie. #LaLlorona"
"316","in honor of #LaLlorona we’re gonna bring this back real quick"
"317","Dude all the stories about this b**ch when I was little gave me nightmares and now they made a movie......nah<U+0001F633><U+0001F633><U+0001F633><U+0001F633><U+0001F633>"
"318","The movie was scary and funny I really like the movie!  #LaLlorona"
"319","My 100th film seen in 2019 was Tbe Curse of #LaLlorona 
101st was #TheVirginSuicides. How did I miss this great film until now?"
"320","Necesito ir a verla"
"321","literally a must see, it’s so good"
"322","#LaLlorona was #1 for the #Easter weekend with $26.5M, which is on par with #April's other #horror film #PetSematary. The #faith based film #BreakthroughMovie grossed an estimated $14.6M over the 5 days, keeping it on par with 2016's #MiraclesfromHeaven, although a little below."
"323","Who’s seeing this with me"
"324","The Curse of #LaLlorona opened solidly in first place this weekend with an estimated $26M.5, exceeding pre-weekend projections. Middling “B-“ CinemaScore &amp; low 2.5 PostTrak will determine legs. Trim production budget of $15M + plus $40M P&amp;A."
"325","I really want to go watch La Llorona"
"326","Think I might fade the movies and see The Curse of La Llorona since im off tonight"
"327","One time I saw a video on here of La Llorona’s wails by a river and I am still haunted by those sounds TO THIS DAY"
"328","@lalloronamovie return the money."
"329","“Gag the children”??? Is this cause La llorona is out? <U+0001F61D><U+0001F602><U+0001F602><U+0001F602>"
"330","Let me correct that it was okay it was pissing me off"
"331","just tryna go to the movies and watch The Curse of La Llorona , but ain’t nobody down<U+2639><U+FE0F>"
"332","Ok but the curse of la llorona is officially the worst movie of 2019.. modern horror is doomed"
"333","I was so scared of the llorona when I was a kid, I’m not sure if I can watch this movie. @lalloronamovie"
"334","Lowkey trying to go watch la llorona but no one to go with <U+0001F62B><U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>"
