"","text"
"1187","Ep 21 posted! We discuss our impressions of movies new to the top 10 including Little, Hellboy, After and Missing Link. Deep dive of new wide release movies this week including The Curse of La Llorona and Breakthrough"
"1188","I recommend that everyone go see Breakthrough! You're gonna cry lol"
"1189","@bokangmal You can say the purse was suspicious but the fact is that he didn’t cheat that time. She divorced him, he got his breakthrough and paid her back way more than she gave him and continued with his life<U+0001F937><U+0001F3FE><U+200D><U+2642><U+FE0F> really nothing wrong in my eyes"
"1190","Just saw Breakthrough &amp; I wept to see the power of God in action. Thank you @StephenCurry30 @DeVonFranklin @ChrissyMetz God is real!!!"
"1191","I can’t stop thinking about #BreakthroughMovie the power of prayer is palpable through the screen. Thank you Jesus for by your stripes, we are healed. @DeVonFranklin @ChrissyMetz @StephenCurry30 @kirkfranklin <U+0001F64C><U+0001F3FB>"
"1192","Just saw #Breakthrough &amp; I wept to see the power of God in action. Thank you @StephenCurry30 @DeVonFranklin @ChrissyMetz God is real!!!"
"1193","i HIGHLY recommend seeing ‘Breakthrough’ ! it’s amazing"
"1194","Coming home to see my tv screen red with “@ShanghaiDragons Wins!” is a great feeling!! Congrats Dragons! #breakthrough"
"1195","God is so amazing! I cried through the entire movie. Definitely a must see"
"1196","We went to see @SeeBreakthrough #BreakthroughMovie it was really good and a great movie for Easter weekend. @ChrissyMetz  you were amazing as always! #ChrissyMetz"
"1197","@missingdjh @daintydjh This is a breakthrough"
"1198","Sometimes it takes an overwhelming breakdown to have an undeniable breakthrough!"
"1199","if y’all only knew the breakdowns i had to endure to FINALLY get a breakthrough but GOD"
"1200","Seen breakthrough today.  Excellent movie. Great job @ChrissyMetz. The tears were streaming"
"1201","@SeeBreakthrough Awesome movie"
"1202","I’m about to see Breakthrough and idk if I’m mentally prepared <U+0001F605>"
"1203","@TopherGrace loved you in That 70s Show and you killed it in @SeeBreakthrough <U+0001F929><U+2764><U+FE0F>"
"1204","Everyone needs to see Breakthrough. Great movie, amazing message."
"1205","May the Resurrection of Christ Jesus bring supernatural breakthrough for us. Amen <U+0001F64F>"
"1206","@SeeBreakthrough Y’all did an awesome job on that movie!"
"1207","@kenklippenstein Good luck getting breakthrough pain under control in ER and Surgery wards. 

It's used there for a reason."
"1208","#Breakthrough is an AMAZING movie, a must see for every person of faith."
"1209","My flesh says quit, but the Spirit says keep going, the breakthrough is coming."
"1210","@Tunechi789 Lmao When dey are close to breakthrough dey are stealing <U+0001F923><U+0001F923> naso i see am"
"1211","@MarkPimentelMD In addition to research, there is SO MUCH that could be done to CHANGE the mentatilty of doctors that treat us in a dismissive way. Physician education so that we get better care doesn’t require a miraculous breakthrough. Just organizing more education. Plz continue to do this!"
"1212","If anyone wants an absolute sob fest I suggest watching the movie breakthrough"
"1213","Breakthrough had me in the movie theater crying <U+0001F610>"
"1214","It’s days like this that I understand my parents better. Be thankful in the present. #Breakthrough"
"1215","""Ten of 12 antibiotics launched in the US in the past decade (not all of them breakthrough products) are achieving US sales of less than $100m a year. This barely covers the cost of keeping them on the market, let alone recouping investments."""
"1216","I think I detest movies like this more than any other kind. They imply that if people are good enough and if people pray hard enough, they or their loved one will survive, will get better. So many people do all that and are left to feel that God has rejected them. It’s damaging."
"1217","Went to watch @SeeBreakthrough and there was not one dry eye in the crowd. I boo boo cried the whole time."
"1218","@BigFoltz Breakthrough is the best just watched it"
"1219","@dochunts Yes Sir....This hit him hard but today was a breakthrough. He is very motivated. Hell, he played a round of golf just last week."
"1220","No breakthrough yet from either side. Lots of chances but nothing clear cut. Febles with probably the best a few minutes ago but he fired over from the edge of the box"
"1221","Nope not going to watch it"
"1222","@ChristMercyLand I received my breakthrough in Jesus Christ Mighty Name Amen"
"1223","@EvahMwalili Amen and Amen! I receive my breakthrough in Jesus's name! #BarakaZamilele."
"1224","I am decreeing &amp; DECLARING that this week will be the week God gets the MOST GLORY! Every spirit of doubt I rebuke you RIGHT NOW in the name of Jesus! Lord, we are believing for breakthrough, deliverance, and liberty this week! Give us wisdom and revelation that will stick! Amen"
"1225","We have to believe in God’s goodness, that God has already willed the breakthrough for our life.<U+0001F64F>"
"1226","about to go see #BreakthroughMovie and I know it’s gonna have me in complete shambles"
"1227","11 million euros estimation for After in France. Bloody hell"
"1228","@KeyaMorgan Thanks so much Keya! Happy Easter to you too. I've had a beautiful Sunday with my family. Went to see the movie ""Breakthrough"" and cried like a baby. God bless!"
"1229","@DeVonFranklin brother DeVon, the family and I just got back from watching Breakthrough and I could honestly say it was awesome!!! Thank you for such a film. Congratulations to you and everyone else involved with this film.<U+0001F64F><U+0001F64F><U+0001F64F>"
"1230","@FungalDoc @mmPharmD @ruvandhi @ShohamTxID @CarlosdelRio7 @PaulSaxMD @WuidQ @cmejiachew Get ready for a major breakthrough in the treatment of M.abscessus in press in a top medical journal.  Should be out in within the next few weeks.  My mind is still blown."
"1231","breakthrough is a really good movie"
"1232","I love you layyy baby <U+2665><U+FE0F>"
"1233","@ChrissyMetz I went to see you at the Build interview last week and today I saw @SeeBreakthrough 
Incredible work! I know you made that family proud by telling their story. Oh and I hear you in the credits. SANG!"
"1234","Highly recommend seeing breakthrough! SOOOOO GOOD"
"1235","Awesome <U+0001F44F> @samcook09 sharing his local Essex CCC journey- he’s much admired by all @prahrancc after joining us for a few months last off-season. Set the example with work ethic, skill, performance, mateship &amp; manners in the Presidential home! Have a great 2019 season #TrueBlues"
"1236","@Travisorama @yer_conscience @wiczipedia somewhat revolutionary breakthrough in terms of people starting to realize themselves to be Ukrainians as not just a line ""nationality"" in a USSR passport came when Ukraine started translating movies into Ukrainian language"
"1237","@hawillisdc So it means, it’s either you’re an Outlier or your chances of making breakthrough success is almost zilch."
"1238","Took the family to see the movie ""Breakthrough"" today. If you get the chance well worth it. @StephenCurry30 did an outstanding job with this film."
"1239","@SeeBreakthrough This was a amazing movie<U+2665><U+FE0F>"
"1240","Breakthrough had me crying my eyes out<U+0001F602>"
"1241","@samsanders Has ever a scientific breakthrough had such terrifyingly ironic timing? As families gather to dine upon glistening honey baked hams, their convo can effortlessly transition from the resurrection of Jesus, to the resurrection of pigs, to praising the chef, to asking for seconds..."
"1242","Feeling like a broken record but this is SUPER important (more in the thread). Standing offer to help with finding a therapy style that works for you + debriefing after."
"1243","Breakthrough, 10/10 would recommend"
"1244","We just watched breakthrough and we were all crying"
"1245","@dawonie Jong-un opparrrrr

His breakthrough is a solo album called isolation"
"1246","I just saw breakthrough and what a powerful movie man<U+2665><U+FE0F>"
"1247","Ever since davion passed my life has been so off balance but watching that breakthrough movie was very encouraging<U+263A><U+FE0F>"
"1248","if you thiught I drove all the way to uvalde to watch “Breakthrough” ......

you’re absolutely right."
"1249","If you think I drove all the way to uvalde just to watch breakthrough

you’re absolutely right."
"1250","if you thought I drove all the way to uvalde to watch “Breakthrough”.....

you’re absolutely right."
"1251","@ChrissyMetz nailed it in the movie Breakthrough <U+2764><U+FE0F><U+2764><U+FE0F>Great movie to see!"
"1252","@philcampbell Yes it's helping lots, but also bringing back unresolved emotions, which is ultimately good, but heavy stuff, I'm coping with it well though! Breakthrough is coming :)"
"1253","If you have not seen the new movie breakthrough, you really need to. <U+0001F497>"
"1254","@PeteHegseth @foxnation @ainsleyearhardt @BillyGrahamCtr @Franklin_Graham @SeeBreakthrough Loved Battle in the Holy City. Great job."
"1255","When you start focusing on a loving God who's given everything &amp; stop focusing on what seems to be going wrong, you will see breakthrough

#MondayMotivation
@taiye_loluh @MichaelOrodare @JohnMakanjuolal @WeInTheCCC @cccemmanuelcat1 @cccsp_futa01 @OlafusiW @TosinJawando"
"1256","Just watched breakthrough, it’s a must watch! What a wonderful film about the power of God, faith, surrender and love <U+2665><U+FE0F> shoutout to @ChrissyMetz what an amazing performance!!!!!!"
"1257","When you start focusing on a loving God who's given everything &amp; stop focusing on what seems to be going wrong, you will see breakthrough

#MondayMotivation"
"1258","Breakthrough is the best movie, hands down.<U+0001F64C>"
"1259","Balancing @AthabascaUBiz @AthabascaU Economics studying this afternoon while catching the @BlueJays win. Had a breakthrough on the material and the #BlueJays won #winwin"
"1260","Stephen Curry is the Executive producer of the movie Breakthrough. I must say I’m like a satisfying happy shocked"
"1261","Highly recommend seeing the movie breakthrough <U+0001F62D>"
"1262","the movie breakthrough is such an amazing movie, i vv much recommend"
"1263","okay but the movie breakthrough is so so good, i very much recommend"
"1264","Praying for you tonight that the Lord would orchestrate a major breakthrough and breakout on your behalf. He is working behind the scenes and causing all things to work together for your good. You will get back up; it's not over yet<U+203C><U+FE0F><U+0001F483>SWEET SLEEP!<U+0001F634>"
"1265","Read @charlesgraeber’s The Breakthrough: Immunotherapy and the Race to Cure Cancer and this statement will ring all that more true. Add a dash of dearly loved ones with cancer treatments dependent on said antibiotics and this statement means the difference between life and death."
"1266","Everything will come to pass. And with that is the amazing blessings after breakthrough awaits if you don't quit."
"1267","Breakthrough was such a beautiful movie<U+2764><U+FE0F><U+271D><U+FE0F> God is good."
"1268","Lose, and Draw, and next time we will win this map<U+0001F607>"
"1269","Soon maybe. I noticed he’s covering his tattoo<U+0001F914>"
"1270","Court randomness at all costs

Expose yourself to new ways of thinking and let them permeate your mental framework

You never know where can you find the next breakthrough"
"1271","Asked me how much I cried durning the movie Breakthrough? The entire movie I cried through the whole movie"
"1272","Love this movie!"
"1273","Just watched the movie Breakthrough and I kept on crying <U+0001F62D><U+0001F62D> I shedded some real G tears"
"1274","""Yesterday is not ours to recover, but tomorrow is ours to win or lose"" -Breakthrough <U+2764><U+FE0F>"
"1275","@limitedview @adityabakre @forrestmaready I looked over the site, and I found “evidence” that was questionable at best. They claimed Kubrick was responsible for filming the moon landing because both 2001: A Space Odyssey and the moon landing video contained similar looking hills. Hardly a scientific breakthrough."
"1276","Declare God<U+0092>s Word and His promises over yourself and the situations in your life. Do not only talk about your obstacles or struggles; talk to them. I believe you are going to experience breakthrough and victory as you use your words to declare God<U+0092>s Word over your life!"
"1277","So today I saw the movie “Breakthrough” and I would just like to say... GO SEE IT! It’s based on a true story and if you have any doubts on who God is and what he can do that movie will clarify that HE IS MIGHTY!! #HeIsRisen"
"1278","Started some new #Easter traditions today and saw @SeeBreakthrough #miracleshappen"
"1279","@johnfaisonsr @TheGroveFrankln @TheGroveNash You were on point with that breakthrough this afternoon."
"1280","going to go watch breakthrough with my love @puiganator was great <U+0001F60D>"
"1281","breakthrough was such a great movie with my love @puiganator <U+0001F970>"
"1282","Not sure why my spidey sense didn't come through on that a drowning trauma movie wouldn't be good for my baseline but what a powerful experience @SeeBreakthrough was. Great supporting work from @realmikecolter and @ChrissyMetz yet again shows why she is a star #BreakthroughMovie"
"1283","@helloheatpumps @wasteheatuser @ehpabrussels @heatpolicyrich @beisgovuk @GregClarkMP Could this new crystal have applications in #heatpumps making them even more environmentally friends negating the need for refrigerant?"
"1284","@mygbebe No pure English song in their album at all, yet they are topping the charts here and there, setting up records and boy being called the princes of pop. We call that ORGANIC BREAKTHROUGH."
"1285","No time to be stucked, because lots of thins to do &amp; All is deferent field.  <U+0001F430>"
"1286","Today has been a blessed Sunday with my family. I usually don’t watch spiritual or faith movies but Breakthrough was amazing. I really needed this."
"1287","@Luke_Snow69 Any breakthrough line can work bt it always depend ne character yebabe.....the loose type doesnt mind wher you got their numbers. The other type if u not clear u be blocked whilst you still txting haha"
"1288","@StephenCurry30 @DeVonFranklin @ChrissyMetz @JoshLucas @TopherGrace @SeeBreakthrough  
Saw this movie yesterday - truly an AMAZING testimony about having a strong faith, believing in miracles &amp; never giving up. God is GOOD! All the time <U+0001F64C><U+2764>"
"1289","@GawdessEnergy I do nothing but everything for the glory of Christ , you seem to need breakthrough and boast about works please do not think doing good things will get you into heaven do not fall into false doctrine"
"1290","#BreakthroughMovie was really good great story to be told amazing actors it was just so uplifting and confirms everything I believe in NEVER GIVE UP!"
"1291","Definitely checking the movie Breakthrough produced by @DeVonFranklin. #DreamInBlack"
"1292","#Breakthrough was such an amazing movie, it really reflects on the power God holds and how he can help us all!"
"1293","@Neville_Garnham This is a good reminder. Of the need to persevere, because a breakthrough could be just around the corner."
"1294","this trailer still tears me up. i want everyone in the world to see this movie. this movie shows how powerful the praise and strength of god is."
"1295","Breakthrough made me cry during the trailer and I cried during the whole movie <U+0001F602>"
"1296","@shawnbolz @pattiemallette Yes in agreement! Praying for more celebrities as well to have breakthrough!"
"1297","y’all need to go watch breakthrough"
"1298","@BigotBeGone2 @Kris_Z_Massey Yep breakthrough legislation"
"1299","I feel it. Phases is going to be their breakthrough! <U+0001F91E><U+0001F3FC> @PRETTYMUCH #PRETTYMUCHphases"
"1300","God has been teaching me commitment and discipline. That my ""breakthrough"" is on the other side of, not only my prayers, but my persistence."
"1301","yoo so many tears shed throughout #Breakthrough <U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F>, such a great movie man"
"1302","@Ungongs Maybe you are on the edge of a breakthrough. Hang strong and heal. That’s what happened to me."
"1303","Saw Breakthrough with my family tonight. What a moving, inspiring film."
"1304","My God dad aka my pastor saaaaaaiiiiiiddddd yu have to suffer before yu get the throne.... <U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>

In other words.... you'll go thru everything thats meant to break yu before ur breakthrough <U+0001F5A4>"
"1305","Who knew Eric Foreman would become a pastor for a movie directed by Stephen Curry. <U+0001F44F><U+0001F3FB> amazing movie.!! #Breakthrough"
"1306","@trayton_saladin @jessecdrake5 This might be a breakthrough in the sport of swimming"
"1307","Just saw Breakthrough with my family. I’m serious when I say EVERY person in the theatre was crying..."
"1308","saw @SeeBreakthrough  &amp; <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F927><U+0001F927><U+0001F927><U+0001F613><U+0001F613><U+0001F613><U+0001F613> not lying when i say i cried through entire movie"
"1309","Just saw Breakthrough with the grandkids!Powerful movie!!"
"1310","If you haven’t seen Breakthrough, please go see it."
"1311","@itsmissmeg I KNOW. My breakthrough was when my kiddo showed me it’s not a quick repeated tapping but more of a careful timed tap, but it totally took me a long time to get"
"1312","@ChrissyMetz amazing mother in this <U+0001F64C><U+0001F3FE><U+0001F64C><U+0001F3FE><U+0001F64C><U+0001F3FE><U+0001F64C><U+0001F3FE> #BreakthroughMovie"
"1313","Just saw the movie amazing amazing amazing a must see@SeeBreakthrough @DeVonFranklin #BreakthroughMovie #faithbased"
"1314","""Couple hundred thousand so you can sound stupid in your own home. Unavailable breakthrough in electronics"" - David Letterman to Suzanne Ciani after she explained her gear to him... Hash tag Eurorack."
"1315","I look forward to watching such an iconic and powerful movie. This is a blessing and truly ground breaking. #Breakthrough <U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD>"
"1316","Ok, this is a breakthrough: I can painlessly (albeit with significant effort in the wrist) curl 2kg weights"
"1317","@NewJerzeyBoy I am crazy, but not quite the far gone yet man.

I appreciate the effort though, you know that I will just have to wallow in my guilt and eventually after months of therapy make a breakthrough. It is our way after all."
"1318","everyone needs to go see the movie breakthrough<U+0001F497><U+0001F62D> the best movie"
"1319","After seeing the trailer at youth convention 2018 for #Breakthrough by @StephenCurry30 and Sammy Robinson, along with meeting John Smith's family, I was very excited to see it. I finally got to see it today and I only have positive things to say about it. Highly recommend it."
"1320","After seeing the trailer at youth convention 2018 for Breakthrough by @StephenCurry30 and Sammy Robinson, along with meeting John Smith himself, I was very excited to see it. I finally got to see it today and I only have positive things to say about it. Highly recommend it. 10/10"
"1321","Watched Breakthrough with my mom and she kept praying for the kid in the movie...I heard her say “God, save him!” And I was like “MOM HE ALREADY DID, that’s why they made a movie...”"
"1322","The enemy can’t stop your breakthrough. It’s already finalized in the spirit. So instead, he lashes out at you in a different way."
"1323","Really wanted to see @SeeBreakthrough hopefully I'm able to see it next week"
"1324","Just saw the new Breakthrough movie. It was a great reminder that God uses flawed people like me and you to do His work. You don’t have to be perfect, just willing."
"1325","For the RECORD : 
I love praising TMH ELOHYIM G<U+25CB>D. I grew up praise dancing in the church. That's how I'm going to get through this forward backwards  cycle I'm in. Devil I plead the blood. 
You cant have my family.
You cant have my increase. 
You cant have my breakthrough !!"
"1326","tryna see what this new movie breakthrough about <U+0001F92F>"
"1327","This is actually HISTORY.

A K-POP group is truly dominating the United States. They debuted with 11,000 Pure Sales (1st week) all the way back in 2016. Now in 2019 they're debuting with their 3rd US #1 Album in less than a year. Debuted with 196k pure

A natural breakthrough. <U+0001F44F>"
"1328","God knows what you’re going to need, when you’re going to need it, and how to get it to you. That problem you’re worried about? God has the answer already in route. The vindication, the healing, the breakthrough is already set up."
"1329","Y’all wanna see a movie that’ll make you cry... Watch Breakthrough i bet cash you won’t make it out without being a lil teary eyed"
"1330","Somebody needa go see the movie Breakthrough with me <U+0001F644>"
"1331","Breakthrough 10/10, recommend everyone see it"
"1332","Apparently this movie causes people to throw their popcorn tubs across the theater and to take the lids of their drinks and flip them upside down as fast as they can so that when we pick them up, trapped soda goes everywhere"
"1333","How to breakthrough in Genie chart? Really hope to let them be No. 1 <U+0001F451>"
"1334","No lie I just cried for 1 hr and 56 mins watching breakthrough with my mom and I’m just grateful for all my family and having such a great God watching over us<U+0001F64F><U+0001F3FD>"
"1335","I just seen breakthrough... grown ass was crying in the movies i ain’t even gone lie lol"
"1336","Don’t go see Breakthrough to celebrate Easter. One kid comes back from the dead. Whoopity-doo. Go see Pet Semetary. Four motherfuckers resurrect in that one. That’s way more Jesuses."
"1337","The new breakthrough in his science teacher at the bride's bouquet."
"1338","God still works miracles today! #BreakthroughMovie is the perfect movie to see on #ResurrectionSunday @StephenCurry30, @DeVonFranklin"
"1339","Breakthrough got me emotional. Best movie I’ve seen in a while. Value life <U+2764><U+FE0F> #BreakthroughMovie <U+271D><U+FE0F>"
"1340","Just saw the movie “Breakthrough”. Annoyingly good"
"1341","Yesterday I was moved and inspired by the @breakthroughMovie! Thank you for making a movie that made me think, trust, recommit and keep on keeping on! Love to all who took part !!! (Right down to the key grips!)"
"1342","Yo I jus went n watched the movie Breakthrough n I cried like 7 times smh"
"1343","Definitely go see Breakthrough the movie. Absolutely incredible movie &amp; story. @SeeBreakthrough"
"1344","Definitely go see Breakthrough the movie. Absolutely incredible movie &amp; story. Power of prayer is everything<U+0001F64F><U+0001F3FB> @SeeBreakthrough"
"1345","breakthrough is such a good movie i highly recommend it"
"1346","Saw this yesterday with my daughter and we were captivated from the first shot.

@realmikecolter and @TopherGrace gave exceptional performances in an amazing film.

#BreakthroughMovie"
"1347","Spiritual Breakthrough is my unforgettable moment in life <U+0001F618><U+0001F618><U+0001F618>"
"1348","@ChrissyMetz Breakthrough is a powerful movie. Blessed to have seen it in Canada. <U+0001F1E8><U+0001F1E6>"
"1349","Omw to see breakthrough I’m not ready to cry my eyes out out"
"1350","Omw to see breakthrough I am not ready to cry my eyes out"
"1351","If anyone needs a reminder or a reason to believe in the power of prayer. I highly recommend @SeeBreakthrough a powerful true story of faith"
"1352","I cried the whole movie! I was crying during the previews before the movie started! And I cried while watching the trailer <U+0001F62D> y’all did an amazing job with this movie! <U+2764><U+FE0F>keep up the good work <U+0001F970>"
"1353","Thank you @ChrissyMetz and @roxdaws for a great movie that was nuanced, layered and believable. #Breakthrough #miraclesreallyhappen"
"1354","@StephenCurry30 Just got out of #Breakthrough .  Wow!  Incredible movie, great message.  Many emotions throughout for me.  Thank you for your part in bringing this story forward!"
"1355","“Breakthrough” is so good and sad man I damn near shed a tear throughout the whole movie"
"1356","The movie breakthrough is amazing!!!"
"1357","Yesterday is not ours to recover but tomorrow is outs to win or to lose.

- Breakthrough Movie"
"1358","SUNDAY BREAKTHROUGH LIVE:
#prayer 
Every bad news, every evil news the enemies have planned against me, let the resurrection power scatter them."
"1359","SUNDAY BREAKTHROUGH LIVE:
#rhema 
In the 4th Month:
The number 4 is a number of promotion, moving forward. It’s signifies HELP."
"1360","SUNDAY BREAKTHROUGH LIVE:
#rhema
The 4th month.
The fourth man is our helper!
The number 4 has power, it controls you and takes you to the next level. 
#prophetjeremiah"
"1361","@RaymondKooyenga Hell some good sleep can make a world of difference and be a solid reset. I'm glad you got some rest and I hope it leads to a breakthrough."
"1362","“Yesterday’s not ours to recover, but tomorrow IS ours to win or loose” @SeeBreakthrough GO SEE THIS FILM. It’s absolutely incredible. Cried the whole time. <U+0001F64F><U+0001F3FC>"
"1363","@IrisCritiques @jnewin10 @k4tvb @love_of_tvb Yes, kinda sucks but those weren’t going to be his breakthrough roles. He still has Justice Bao and Airport Strikers pending, which are bigger productions."
"1364","Breakthrough is a 10000/10 movie and I HIGHLY recommend it. God is sooo good"
"1365","I’m very passive and not very assertive.

It has to do with how I value myself, or not.

I’d say it’s a breakthrough.

Rethinking a lot. How much I sell my art for, how I teach my classes, my relationship with my wife and kids etc.

Glad to be sober and open to this.

#sober"
"1366","...on another note, I love the prophetic."
"1367","The movie Breakthrough soo good<U+0001F629>"
"1368","someone must have seen what this looks like before posting it"
"1369","Breakthrough was such a great movie to see this Easter Sunday. God is so good. He humbles me everyday. Jesus is alive &amp; with us !!"
"1370","Have any of you sat on a track for ages, knowing that you weren't completely satisfied with it, hesitant to put it out... and then boom, you suddenly have this epic breakthrough on exactly what it needed? <U+0001F3B6> <U+0001F3B6> <U+0001F3B6>"
"1371","@CarlosCorrea2 @lalloronamovie @ShazamMovie @SeeBreakthrough @captainmarvel And I went to see Dumbo <U+0001F602> but it was so good!"
"1372","Finally saw #BreakthroughMovie and just wow. I thought I loved @ChrissyMetz before. I am always in awe of Jesus’ love and grace and power. #HappyEaster"
"1373","This movie ""Breakthrough"" made me cry for a lot of times."
"1374","@bearbonezz Also, aliens if I’m not mistaken is the first of its kind same with alien sci fi - horror and sci - fi action it is a breakthrough in cinema because not only are they the first of its kind but a female is leading it which was and still isn’t as common."
"1375","damn i wanted to watch breakthrough but it’s not showing at any of the theatres near me"
"1376","Breakthrough was such a good movie 
But it probably wasn’t the best idea for grandma, mom, and I to watch it right now"
"1377","Decided to go see Breakthrough and cried the entire movie.  Happy Easter <U+0001F605>"
"1378","“Yesterday is not ours to recover but tomorrow is ours to win or lose."" #BreakthroughMovie"
"1379","@JoelOsteen But will u reach a new level and have a breakthrough?"
"1380","@SeeBreakthrough 15 minutes in and I couldn’t stop the tears from running down my face! 
God is good. Best way to celebrate Easter!!"
"1381","breakthrough is definitely a must see!!!!"
"1382","everyone read this tweet and all the loving comments for justin. I’m in awe"
"1383","breakthrough owns my heart but most importantly marcel Ruiz is fine as hell"
"1384","Breakthrough might just be the best movie of 2019..."
"1385","Bitcoin is making 3-4-c adjustments, with target 5100.  Only after full adjustment can we make a breakthrough upward."
"1386","Literally cried my eyes out after watching #BreakthroughMovie"
"1387","Tasha Cobbs Leonard can't produce anything but bops!!! I can praise, worship and get a breakthrough all at the same time just by listening to her music, her ministry is truly a blessing <U+0001F64C><U+0001F64C><U+0001F64C> @tashacobbs #Unsung"
"1388","why am i crying"
"1389","@SeeBreakthrough Best take some tissue <U+0001F622>"
"1390","10/10 would recommend seeing Breakthrough!! <U+0001F64F><U+0001F3FC><U+2764><U+FE0F>"
"1391","...the way i see sum dragging the Beatles....y’all realizing that your disrespecting one of the first music acts to breakthrough in the world right??"
"1392","i’m crying"
"1393","I love the line in Breakthrough when the mom talks to God and says that she knows he loves her son as much as she does.  The ultimate Christian thinks he loves his child more than God.  Such a diss to God by the ultimate Christian?  LOL"
"1394","Just saw Breakthrough.  Thank you @StephenCurry30 for pushing this project.  It’s a tear jerker and faith-stirrer.  Wow. #Breakthrough"
"1395","Thoughts on the movie Breakthrough :

Faith can move mountains 
The power of prayer
We did NOT wear uniforms at CHS"
"1396","Now there's a technological breakthrough. Especially if it retains an image of the fingerprints."
"1397","@ThatBloodyPinko I'm hoping there's a breakthrough made on nuclear fusion in the near future, but our current fission tech isn't sustainable for more than the natural lifespan of a human."
"1398","In any relationship, we need to learn how to deflate our pride. And breakthrough will come. #happyeaster"
"1399","CBN favourite DGP was under pressure as there was no visible breakthrough - once lost his cool and hinted that Congress workers could be behind these blasts, this attracted sharp criticism from Congress party."
"1400","@themarcelruiz @SeeBreakthrough Watched it yesterday it was truly amazing! So proud of you <U+2764><U+FE0F>"
"1401","PSA:
If you go to the theatre to see Breakthrough, bring tissues"
"1402","Breakthrough is literally the saddest movie I’ve ever seen in my life"
"1403","Just had a breakthrough on a robotics project holy crap. I actually want to sleep but this is keeping me up. As per usual, i was working from initial plans that were way to complicated. The solution i just found is so much easier."
"1404","How many times do I have to watch some pre-teen boy fall through ice and die every time I open IG before @SeeBreakthrough goes away?"
"1405","The other night I had a breakthrough meditation session, unlike anything I've had in years. It's amazing what a big difference a small change can make."
"1406","I need to hit the movies on cheap Tuesday!! I have 3 movies that came out I need to catch in one day Little, Us &amp; Breakthrough"
"1407","@gregandmovies Ha . I guess you don’t know what the breakthrough #  is for"
"1408","so close to the breakthrough I can feel it. this a long time coming."
"1409","Ya’ll need to go see that Breakthrough movie, if you ever question God this movie will change that<U+0001F62D>  Was crying like a baby lmaoo"
"1410","Sometimes you really wish to have a breakthrough. But then your god damn brain just can’t stop running around in circles. And your mood just gets worse as the day passes."
"1411","This is the moment everything changes? YOUVARE MY  BREAKTHROUGH! <U+0001F3B5><U+0001F3B6><U+2764><U+2764>"
"1412","This is the moment, everything changes! 
YOU ARE MY BREAKTHROUGH! <U+0001F3B5><U+0001F3B6><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>"
"1413","if you haven’t seen the movie “Breakthrough”, you need to go watch it asap!! it’s great."
"1414","Just saw the movie Breakthrough if that movie does not make you believe in the power of God and what he can do then I pray for you that you witness what he can do because it’s beyond anything we will ever know"
"1415","Breakthrough: the min-max entropy principle can unify all existing learning algorithms and techniques."
"1416","The breakthrough discovery: the most fundamental principle of intelligence is the min-max entropy principle."
"1417","Breakthrough: the min-max entropy principle described as min max H(p) is the most powerful, general, and universal principle for learning."
"1418","Breakthrough: the min-max entropy principle for learning can significantly outperform deep learning, where the later is just an alchemy approach to understand intelligence, no science and no princple."
"1419","Breakthrough: a scientific approach to understand intelligence: the min-max entropy principle for learning described as min max H(p)."
"1420","Breakthrough for understanding intelligence: the most fundamental principle of understanding and learning is the min-max entropy principle described as min max H(p)."
"1421","Breakthrough: the mystery of intelligence could be just solved as the min-max entropy principle described as min max H(p(x1,x2,...,x_n)."
"1422","Breakthrough: the mystery of human intelligence has just been solved as the min-max entropy principle: min max H(p)."
"1423","The breakthrough discovery: Intelligence=the Min-Max entropy principle."
"1424","Breakthrough: the min-max entropy principle as the most fundamental principle of learning."
"1425","I highly recommend the movie -Breakthrough. Very emotional and touching a film about what God’s love can do when you have faith. #Bereadytocry"
"1426","Calling all Black, Indigenous and People of Colour who dream of creating TV - APPLY TO THIS AMAZING OPPORTUNITY to meet the incredibly talented, smart &amp; generous @_Benipedia_  - it will give you life. And hope. And fiyahhhh. Friday, April 26 deadline. Do it! <U+0001F49C>"
"1427","Gahhhh, I'm in LA the weekend of @TorScreenConf. Otherwise, I would have organized reunion drinks with alumni of @_Benipedia_ 's first Breakthrough Awards!"
"1428","@realDonaldTrump your delusional. I would fund every alzheimer’s project. you need a breakthrough badly"
"1429","@ChrissyMetz My wife and I just saw #BreakthroughMovie, you were amazing, the movie had us crying from beginning to end. Great Job"
"1430","I just saw breakthrough and I was literally crying through every scene <U+0001F97A>"
"1431","#BreakthroughMovie had me in TEARS please take the time to watch it<U+0001F499>"
